date,value
2008/12/09,5.443388376
2008/12/10,5.333688531
2008/12/11,4.911008311
2008/12/12,4.949299506
2008/12/13,4.793501606
2008/12/14,5.153954692
2008/12/15,5.177261138
2008/12/16,5.048076042
2008/12/17,5.221554804
2008/12/18,4.992477435
2008/12/19,4.972761041
2008/12/20,4.822910798
2008/12/21,4.717909971
2008/12/22,4.565988973
2008/12/23,4.607297668
2008/12/24,4.600910521
2008/12/25,4.458486898
2008/12/26,4.940184018
2008/12/27,15.303385041
2008/12/28,16.636905037
2008/12/29,11.217483297
2008/12/30,10.881520499
2008/12/31,14.374633304
2009/01/01,14.388565548
2009/01/02,12.25681087
2009/01/03,11.24129805
2009/01/04,9.706335307
2009/01/05,8.698382253
2009/01/06,8.161837899
2009/01/07,7.448918202
2009/01/08,6.798388767
2009/01/09,6.632365251
2009/01/10,7.126024472
2009/01/11,7.646995439
2009/01/12,7.291250058
2009/01/13,7.188913001
2009/01/14,7.039376559
2009/01/15,6.789917541
2009/01/16,6.783564116
2009/01/17,6.734224391
2009/01/18,6.697430967
2009/01/19,6.711348216
2009/01/20,9.652027356
2009/01/21,9.266470482
2009/01/22,8.265992437
2009/01/23,8.961962107
2009/01/24,12.441273012
2009/01/25,11.591607204
2009/01/26,10.444883708
2009/01/27,9.357014418
2009/01/28,8.453535945
2009/01/29,8.073657181
2009/01/30,7.551632304
2009/01/31,7.812932042
2009/02/01,13.00356489
2009/02/02,18.765996773
2009/02/03,34.085563179
2009/02/04,24.031649712
2009/02/05,17.838027283
2009/02/06,15.052603077
2009/02/07,13.994695577
2009/02/08,12.452545349
2009/02/09,11.528376774
2009/02/10,10.561706426
2009/02/11,9.922500227
2009/02/12,9.242663912
2009/02/13,8.641007457
2009/02/14,8.310980258
2009/02/15,7.941445177
2009/02/16,7.509887966
2009/02/17,7.186424486
2009/02/18,7.094949306
2009/02/19,6.979955124
2009/02/20,6.743429981
2009/02/21,6.58554082
2009/02/22,6.47979682
2009/02/23,6.493468846
2009/02/24,6.582156455
2009/02/25,6.681718716
2009/02/26,6.569438713
2009/02/27,6.5833904
2009/02/28,6.805454894
2009/03/01,6.872842639
2009/03/02,7.08494019
2009/03/03,7.290759797
2009/03/04,7.077449729
2009/03/05,7.04972252
2009/03/06,6.501187467
2009/03/07,6.229447828
2009/03/08,6.100183674
2009/03/09,6.341241079
2009/03/10,6.426334066
2009/03/11,6.717982392
2009/03/12,6.496902635
2009/03/13,6.637032811
2009/03/14,7.41732778
2009/03/15,8.103354071
2009/03/16,8.517261856
2009/03/17,8.218745014
2009/03/18,7.878216232
2009/03/19,8.246432836
2009/03/20,8.166466817
2009/03/21,7.89093484
2009/03/22,7.530825662
2009/03/23,7.167528211
2009/03/24,7.049079511
2009/03/25,6.911103785
2009/03/26,6.80807016
2009/03/27,6.965486056
2009/03/28,7.748268964
2009/03/29,11.153018792
2009/03/30,8.776000598
2009/03/31,8.703580755
2009/04/01,12.276658384
