date,temperature_2m,relative_humidity_2m,surface_pressure,cloud_cover,et0_fao_evapotranspiration,wind_speed_10m,shortwave_radiation,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm,tmin,tmax,pr,pet
2020-01-19,5.4283332625,60.3308206666667,968.408728333333,90.25,0.0740541688916667,21.168713725,52.2083333333333,5.319999925,5.1324999125,6.08666646666667,10.1616666666667,0.35425,0.342875,0.358,0.357,3.4699998,7.27,4.2,0.605989268384466
2020-01-20,3.74500001666667,75.9202536666667,973.369435416667,99.9166666666667,0.0426966462083333,27.959585875,27.125,4.2470832875,4.75333330833333,6.15333333333333,10.0637498541667,0.384958333333333,0.353041666666667,0.3575,0.357,1.87,5.27,26.8,0.533641651370261
2020-01-21,6.41166663333333,97.7956356666667,972.885689166667,100,0.00669458108333333,25.9641447083333,10.4166666666667,5.53458328333333,5.032499925,6.13458333333333,9.97208320833333,0.436458333333333,0.433458333333333,0.381916666666667,0.357,4.0699997,8.72,83.8,0.713349615058675
2020-01-22,9.3345831625,96.7507325416667,968.784435,99.4166666666667,0.0133046070416667,12.2504198125,23.1666666666667,7.9116666,6.90958325833333,6.32833328333333,9.88666666666667,0.435208333333333,0.436625,0.431416666666667,0.36125,7.3199997,10.5199995,50.8,0.659915688153335
2020-01-23,9.265833325,93.53625525,968.043684583333,68.125,0.0246995230833333,7.53144055833333,47.125,8.72208319583333,8.13041667083333,6.72833327083333,9.8012498125,0.426166666666667,0.431625,0.433666666666667,0.369833333333333,4.12,11.47,25.3,0.967566633589401
2020-01-24,6.30958325,82.0408194583333,967.68003375,36.625,0.0529648811125,5.226682725,116.75,5.91166659166667,6.64083327083333,6.98458332083333,9.7387498125,0.398,0.407916666666667,0.429083333333333,0.376083333333333,1.52,13.12,0,1.20506452931728
2020-01-25,6.92833324166667,88.18889325,966.778251666667,89.875,0.0309385459583333,3.19548501666667,67.8333333333333,6.20749994166667,5.87833330833333,7.02208328333333,9.67416666666667,0.387708333333333,0.393041666666667,0.424375,0.379458333333333,3.37,10.7699995,3.3,0.962728116704777
2020-01-26,7.35958315416667,90.1589004166667,966.377015416667,72.5833333333333,0.0411135854791667,4.84196774166667,88.5,7.11791660833333,6.54083328333333,7.032499925,9.6075,0.394416666666667,0.38725,0.420166666666667,0.381791666666667,3.87,12.37,4.1,1.08661036545149
2020-01-27,6.482499975,82.3644299583333,965.758841666667,68.75,0.0492456218125,11.1369782625,103.291666666667,6.6720832875,6.42416660416667,7.107499925,9.5512498125,0.386375,0.386416666666667,0.416666666666667,0.383541666666667,2.27,10.37,0,0.997538823820868
2020-01-28,8.5491665875,77.825378625,963.827382083333,50.5416666666667,0.0528681492974167,7.59229431666667,101.458333333333,7.30541653333333,6.557499925,7.13041666666667,9.49499975,0.373625,0.380333333333333,0.413083333333333,0.384791666666667,4.02,15.12,0,1.3393264213263
2020-01-29,8.01583326666667,85.61927075,967.585535416667,78.75,0.043934731375,4.45570980833333,89.2083333333333,6.81999985416667,6.52416656666667,7.17416666666667,9.44083333333333,0.366125,0.374875,0.410125,0.385875,4.0699997,12.92,0,1.16142450684986
2020-01-30,10.2533331583333,85.680253125,966.967399166667,74.3333333333333,0.0517600675416667,5.07891444166667,98.875,8.96374987916667,7.85124996666667,7.29916661666667,9.38875,0.35925,0.371458333333333,0.408708333333333,0.38675,6.5699997,15.7699995,0,1.31897576014883
