date,value
2009/05/14,36.3113
2009/05/15,41.6491
2009/05/16,36.9313
2009/05/17,36.1681
2009/05/18,36.1195
2009/05/19,30.2864
2009/05/20,20.594
2009/05/21,20.1703
2009/05/22,19.6237
2009/05/23,19.4307
2009/05/24,19.2166
2009/05/25,18.5951
2009/05/26,18.1849
2009/05/27,18.022
2009/05/28,18.4472
2009/05/29,18.814
2009/05/30,17.5727
2009/05/31,17.0604
2009/06/01,17.0967
2009/06/02,16.2749
2009/06/03,14.6993
2009/06/04,5.9584
2009/06/05,4.1047
2009/06/06,9.1103
2009/06/07,9.3251
2009/06/08,8.9386
2009/06/09,3.519930556
2009/06/10,6.3212
2009/06/11,5.5063
2009/06/12,4.4844
2009/06/13,4.5082
2009/06/14,4.5239
2009/06/15,5.0554
2009/06/16,4.1367
2009/06/17,3.8371
2009/06/18,3.5313
2009/06/19,3.4265
2009/06/20,6.4482
2009/06/21,7.4172
2009/06/22,6.1717
2009/06/23,3.9802
2009/06/24,4.2938
2009/06/25,4.8746
2009/06/26,4.3187
2009/06/27,8.2262
2009/06/28,5.6657
2009/06/29,4.2155
2009/06/30,3.5199
2009/07/01,4.2827
2009/07/02,4.1807
2009/07/03,3.8201
2009/07/04,3.5789
2009/07/05,6.7811
2009/07/06,10.3651
2009/07/07,7.1683
2009/07/08,5.7563
2009/07/09,3.129979167
2009/07/10,4.3255
2009/07/11,4.4718
2009/07/12,4.2152
2009/07/13,3.8618
2009/07/14,3.2772
2009/07/15,3.5712
2009/07/16,3.4219
2009/07/17,3.3215
2009/07/18,3.3075
2009/07/19,3.3406
2009/07/20,3.3605
2009/07/21,3.1247
2009/07/22,3.0913
2009/07/23,3.5663
2009/07/24,3.26
2009/07/25,3.2462
2009/07/26,5.0966
2009/07/27,7.4049
2009/07/28,3.292
2009/07/29,3.2982
2009/07/30,3.1137
2009/07/31,3.13
2009/08/01,3.4584
2009/08/02,3.7719
2009/08/03,4.0086
2009/08/04,3.9334
2009/08/05,3.9222
2009/08/06,3.5269
2009/08/07,3.6725
2009/08/08,8.0291
2009/08/09,3.776128472
2009/08/10,4.0869
2009/08/11,4.5394
2009/08/12,4.1851
2009/08/13,4.019
2009/08/14,3.5121
2009/08/15,3.5072
2009/08/16,3.6741
2009/08/17,3.8223
2009/08/18,3.444
2009/08/19,3.3407
2009/08/20,3.2884
2009/08/21,3.384
2009/08/22,3.5886
2009/08/23,3.7846
2009/08/24,3.6702
2009/08/25,3.4531
2009/08/26,3.8033
2009/08/27,3.4991
2009/08/28,3.2386
2009/08/29,3.524
2009/08/30,3.7684
2009/08/31,3.7761
2009/09/01,3.8277
2009/09/02,3.6646
2009/09/03,3.8114
2009/09/04,3.4972
2009/09/05,10.5192
