date,value
2022/04/17,7.93255708
2022/04/18,8.195274223
2022/04/19,8.313624148
2022/04/20,8.724814313
2022/04/21,12.928262744
2022/04/22,13.310680004
2022/04/23,11.785404234
2022/04/24,12.430466249
2022/04/25,11.753963315
2022/04/26,10.649239736
2022/04/27,9.464609962
2022/04/28,8.979862125
2022/04/29,8.748274964
2022/04/30,13.791003913
2022/05/01,11.76563708
2022/05/02,13.330735515
2022/05/03,14.899795595
2022/05/04,13.620703631
2022/05/05,14.008121725
2022/05/06,12.539723692
2022/05/07,11.320708689
2022/05/08,10.585300068
2022/05/09,10.213648681
2022/05/10,9.801757818
2022/05/11,9.489056159
2022/05/12,9.07586638
2022/05/13,9.094741484
2022/05/14,9.014596499
2022/05/15,8.747086286
2022/05/16,8.708371356
2022/05/17,8.542486785
2022/05/18,8.341782003
2022/05/19,8.308776139
2022/05/20,8.232924762
2022/05/21,7.855468811
2022/05/22,7.409978347
2022/05/23,7.098288344
2022/05/24,11.664237225
2022/05/25,13.310147529
2022/05/26,9.094144906
2022/05/27,7.15771551
2022/05/28,6.473505049
2022/05/29,5.84524837
2022/05/30,8.896465415
2022/05/31,11.120657599
2022/06/01,9.801449514
2022/06/02,7.221085927
2022/06/03,7.86306388
2022/06/04,6.82716092
2022/06/05,6.1961739
2022/06/06,6.205008666
2022/06/07,5.649803953
2022/06/08,7.10537868
2022/06/09,6.374273985
2022/06/10,5.407681354
2022/06/11,4.853520085
2022/06/12,4.694815446
2022/06/13,4.716599908
2022/06/14,4.877992397
2022/06/15,4.736408791
2022/06/16,4.206258124
2022/06/17,4.155997524
2022/06/18,3.66801196
2022/06/19,3.658993745
2022/06/20,3.116051942
2022/06/21,3.398906526
2022/06/22,5.175933812
2022/06/23,5.947972765
2022/06/24,4.239984269
2022/06/25,3.300251004
2022/06/26,3.151517733
2022/06/27,4.999596534
2022/06/28,4.179759467
2022/06/29,4.155583351
2022/06/30,3.27139911
2022/07/01,3.306112098
2022/07/02,2.816967634
2022/07/03,2.604720506
2022/07/04,2.497676673
2022/07/05,2.543239472
2022/07/06,2.548203949
2022/07/07,2.85902036
2022/07/08,2.277446077
2022/07/09,2.034703056
2022/07/10,2.342701071
2022/07/11,2.02732073
2022/07/12,1.653203354
2022/07/13,1.587154022
2022/07/14,1.687066148
2022/07/15,1.629069438
2022/07/16,1.479565367
2022/07/17,1.208360958
2022/07/18,1.214968803
2022/07/19,1.28813034
2022/07/20,1.74879476
