date,Qi,Qdiv
2023-09-30,4.80452363636364,2.12014035336364
2023-10-01,4.90399651567945,2.30612283067945
2023-10-02,5.48929513888889,2.79726378788889
2023-10-03,5.47043055555555,2.73141684055555
2023-10-04,6.06493055555556,3.31219787455556
2023-10-05,6.87605902777778,4.10290145577778
2023-10-06,5.46021527777777,2.68875087477777
2023-10-07,5.35965625,2.622491699
2023-10-08,5.90919097222222,3.15631696422222
2023-10-09,5.63309027777778,2.83756647177778
2023-10-10,6.25061458333334,3.52562081533334
2023-10-11,6.00657638888889,3.24646129388889
2023-10-12,5.15863194444445,2.41372773844445
2023-10-13,4.84907638888889,2.29938628088889
2023-10-14,4.87129513888889,2.43168662088889
2023-10-15,4.55811805555556,2.07334382755556
2023-10-16,5.43290277777778,2.92390819577778
2023-10-17,6.66038541666667,4.17613945166667
2023-10-18,6.68455902777778,4.16476807077778
2023-10-19,6.68455902777778,4.13238521377778
2023-10-20,7.77826388888889,5.26183009088889
2023-10-21,7.6,4.962418645
2023-10-22,5.24128472222222,2.60187209322222
2023-10-23,5.31111458333333,2.67519560733333
2023-10-24,5.36627430555555,2.76498864755555
2023-10-25,5.1,2.437123913
2023-10-26,8.4,5.926396328
2023-10-27,3.9,1.551451917
2023-10-28,4.2,2.132782915
2023-10-29,3.8,1.765800164
2023-10-30,3.8,1.421791084
2023-10-31,4.53730208333333,2.06239639833333
2023-11-01,5.2,2.768622789
2023-11-02,5.3,2.809383752
2023-11-03,5.1,2.658356986
2023-11-04,4.75,2.25809099
2023-11-05,4.62071180555556,2.14632954055556
2023-11-06,4.6,2.176935325
2023-11-07,5.7,3.225763508
2023-11-08,4.8,2.368237749
2023-11-09,8.2,5.753840245
2023-11-10,4.1,1.681144831
2023-11-11,4.5,2.067672675
2023-11-12,4.8,2.357653465
2023-11-13,4.7,2.280181262
2023-11-14,4.7,2.28027312
2023-11-15,4.60753125,2.144074167
2023-11-16,5,2.57846811
2023-11-17,4.58132291666667,2.16069060866667
2023-11-18,5.3,2.884727175
2023-11-19,5,2.526389591
2023-11-20,4.1,1.655439133
2023-11-21,4.7,2.27595021
2023-11-22,6.6,4.16356796
2023-11-23,4.7,2.238514432
2023-11-24,6.8,4.298352975
2023-11-25,6.3,3.831766414
2023-11-26,4.7,2.272543754
2023-11-27,5.8,3.34251364
2023-11-28,6.6,4.236508251
2023-11-29,5.43753935185185,3.09534561485185
2023-11-30,5.4,2.988212527
2023-12-01,5.6,3.352722814
2023-12-02,5.5,3.287952766
2023-12-03,4.0904537037037,1.8247427837037
2023-12-04,4.1,1.842212095
2023-12-05,4.00593287037037,1.71084875637037
2023-12-06,7.4,5.110885336
2023-12-07,5.2,2.926477684
2023-12-08,5.1,2.938445052
2023-12-09,4.4,2.332759451
2023-12-10,4,1.88514299
2023-12-11,4.1,2.036019189
2023-12-12,3.5,1.449004216
2023-12-13,4.8,2.726119734
2023-12-14,5.6,3.49991174
2023-12-15,5.356625,3.231108436
2023-12-16,4.21025694444444,2.06914457944444
2023-12-17,4.08444444444445,1.94888098344445
2023-12-18,4.45165625,2.324139291
2023-12-19,4.58557291666667,2.47178328166667
2023-12-20,4.10703472222223,1.98138451422223
2023-12-21,3.72187152777778,1.55315174377778
2023-12-22,3.73143055555556,1.59418412755556
2023-12-23,3.85144097222223,1.73643549522223
2023-12-24,3.70851041666667,1.58077649666667
2023-12-25,4.433625,2.307828506
2023-12-26,4.27492361111111,2.15501684911111
2023-12-27,3.82483333333333,1.67052333833333
2023-12-28,4.07410069444445,1.88694652644445
2023-12-29,4.52510416666667,2.27407566566667
2023-12-30,4.10972916666667,1.83896750566667
2023-12-31,3.90235763888889,1.65271714488889
2024-01-01,3.89211111111111,1.67555939711111
2024-01-02,4.50760069444444,2.34080979344444
2024-01-03,4.12855555555556,1.94884572555556
2024-01-04,4.41635416666667,2.25104949266667
2024-01-05,4.04699652777778,1.85602822477778
2024-01-06,3.90311805555555,1.75525445955555
2024-01-07,4.45305208333333,2.23541689933333
2024-01-08,4.42890277777778,2.25078083577778
2024-01-09,4.43146875,2.199385508
2024-01-10,4.32361111111112,2.09578940111112
2024-01-11,4.32361111111112,2.15391402111112
2024-01-12,4.89613194444444,2.69443195744444
2024-01-13,3.84455555555555,1.59011181155555
2024-01-14,3.74404513888889,1.49461474788889
2024-01-15,3.75507291666667,1.49545303166667
2024-01-16,4.26646180555556,2.02159511055556
2024-01-17,4.30475694444444,2.13759470144444
2024-01-18,5.65815277777778,3.45839472577778
2024-01-19,4.61172916666667,2.36864505666667
2024-01-20,4.39175,2.153485523
2024-01-21,4.47808333333334,2.20260720833334
2024-01-22,3.83976736111111,1.58637935911111
2024-01-23,3.82794097222222,1.56514627622222
2024-01-24,3.79612847222222,1.63138978522222
2024-01-25,4.10879513888889,2.02997981188889
2024-01-26,4.33914930555556,2.24671698155556
2024-01-27,3.84402777777778,1.75564883277778
2024-01-28,3.72058333333333,1.64748203933333
2024-01-29,3.71226388888889,1.59953311088889
2024-01-30,4.07386458333334,1.92918972233334
2024-01-31,3.740125,1.582442935
2024-02-01,4.01425347222222,1.84623614922222
2024-02-02,3.83521180555556,1.76872523155556
2024-02-03,3.56358333333333,1.48062018533333
2024-02-04,3.44518402777778,1.35946093077778
2024-02-05,3.38581944444445,1.30074298544445
2024-02-06,3.96685416666667,1.89964855966667
2024-02-07,4.75968705035971,2.99228938935971
2024-02-08,3.92996875,2.348417075
2024-02-09,4.26401388888889,2.23710603588889
2024-02-10,4.04063541666667,2.55426066266667
2024-02-11,4.5175574912892,3.0431107522892
2024-02-12,5.31040972222222,3.82752880722222
2024-02-13,3.60058680555556,1.67752960655556
2024-02-14,4.88452083333333,3.46121822433333
2024-02-15,3.81783680555556,2.48634053655556
2024-02-16,4.10006597222222,1.54014107522222
2024-02-17,4.02113194444445,2.74839664144445
2024-02-18,3.26148263888889,1.97093718488889
2024-02-19,2.89211111111111,1.55500969911111
2024-02-20,3.04877777777778,1.09494727977778
2024-02-21,4.55847038327526,3.23722122327526
2024-02-22,3.64,2.399813261
2024-02-23,2.51667708333333,0.61662876333333
2024-02-24,3.26790972222222,1.90805277922222
2024-02-25,2.7066,1.343572753
2024-02-26,2.96708680555556,1.62947062055556
2024-02-27,3.62562847222222,2.29252769922222
2024-02-28,4.13363888888889,3.02256104388889
2024-02-29,3.28919444444444,2.26635914744444
2024-03-01,3.11139930555556,1.54795272355556
2024-03-02,3.89441319444444,2.88082490544444
2024-03-03,2.43731944444445,1.48953340944445
2024-03-04,2.77869444444445,1.76031583744445
2024-03-05,2.86393402777778,1.13592346477778
2024-03-06,3.24482291666667,2.25126863366667
2024-03-07,3.10028819444444,2.11752960344444
2024-03-08,3.57728472222222,2.60671308622222
2024-03-09,3.41264583333333,2.47917402233333
2024-03-10,3.29199305555555,2.38357814855555
2024-03-11,2.24996180555556,1.34531571755556
2024-03-12,2.899375,1.442355837
2024-03-13,3.10182986111111,2.13225120711111
2024-03-14,2.86065972222222,1.92199658222222
2024-03-15,3.60360069444445,2.11133361444445
2024-03-16,3.06300694444445,2.09221014744445
2024-03-17,2.51538541666667,1.56416452066667
2024-03-18,2.74873611111111,1.79075481511111
2024-03-19,3.51075,2.005430075
2024-03-20,4.26217708333333,3.25855301433333
2024-03-21,3.68384027777778,2.73313682877778
2024-03-22,3.02069444444445,1.62817166244445
2024-03-23,2.64875,1.66272196
2024-03-24,2.3725,1.371560003
2024-03-25,2.20296527777778,1.14429209777778
2024-03-26,2.35258680555556,0.92372800055556
2024-03-27,2.61592361111111,1.67400429011111
2024-03-28,2.20856944444444,1.17670115944444
2024-03-29,2.16260069444445,0.58589301444445
2024-03-30,2.70569097222222,1.53634313722222
2024-03-31,2.29346527777778,1.10796975277778
2024-04-01,2.48109375,1.486569654
2024-04-02,3.27611805555555,1.77986316255555
2024-04-03,3.81026388888889,2.82382301188889
2024-04-04,3.2463125,2.228452771
2024-04-05,2.84314930555555,1.35198529555555
2024-04-06,3.04299652777778,2.06514687677778
2024-04-07,2.61402777777778,1.60705254277778
2024-04-08,2.72825,1.758736982
2024-04-09,4.30205902777778,2.78523400377778
2024-04-10,3.72171527777778,2.70620786077778
2024-04-11,2.80375694444444,1.82170991244444
2024-04-12,2.87981944444444,1.41646303244444
2024-04-13,2.93079790940767,1.87021806640767
2024-04-14,2.52362847222222,1.47662634322222
2024-04-15,2.84595486111111,1.78806274911111
2024-04-16,2.70602787456446,1.22590290356446
2024-04-17,4.05223263888889,3.07648142288889
2024-04-18,4.25749305555555,3.29736151055555
2024-04-19,3.05506338028169,1.58782182628169
2024-04-20,2.53705902777778,1.55574315377778
2024-04-21,2.02272569444444,1.05589852644444
2024-04-22,2.90707986111111,1.85080009711111
2024-04-23,3.73255555555556,2.10522890855556
2024-04-24,2.91709027777778,1.40735111877778
2024-04-25,2.86451567944251,1.40893949244251
2024-04-26,4.68925694444444,2.87065686944444
2024-04-27,3.69451041666667,2.72208018966667
2024-04-28,2.19035069444444,1.13374227044444
2024-04-29,2.40072569444444,1.35516822244444
2024-04-30,3.48565972222222,2.43637906722222
2024-05-01,3.91363286713287,2.86291723613287
2024-05-02,3.97815625,2.922716938
2024-05-03,2.87205902777778,1.81273609077778
2024-05-04,2.38277430555556,1.32161021055556
2024-05-05,2.29301045296167,1.26502002596167
2024-05-06,3.12546875,2.08311396
2024-05-07,3.71041463414634,2.62955510014634
2024-05-08,2.57088888888889,1.54777730788889
2024-05-09,2.19444791666667,0.61654417366667
2024-05-10,3.24727430555556,1.27217671255556
2024-05-11,3.67041319444445,1.75773584144445
2024-05-12,3.05688153310105,1.07113263710105
2024-05-13,3.35921180555555,1.38646783755555
2024-05-14,4.36996180555555,2.43529939655555
2024-05-15,4.43553125,2.518623802
2024-05-16,3.49931944444444,1.58821858144444
2024-05-17,3.87502430555556,1.93956331355556
2024-05-18,3.71993402777778,1.79580024177778
2024-05-19,3.64794097222222,1.72255641522222
2024-05-20,3.02785069444444,0.99074129944444
2024-05-21,3.20555902777778,1.11259054177778
2024-05-22,4.16270833333333,2.06296593633333
2024-05-23,4.32707986111111,2.23082100111111
2024-05-24,4.58951388888889,2.50137417388889
2024-05-25,3.35351219512195,1.28276275112195
2024-05-26,4.49521180555556,2.41701617155556
2024-05-27,3.68082517482517,1.59760021782517
2024-05-28,4.38597222222222,2.32054541422222
2024-05-29,4.27590277777778,2.19872606077778
2024-05-30,5.07448263888889,3.01679415588889
2024-05-31,4.96125347222222,2.93902189822222
2024-06-01,4.80765625,2.785898155
2024-06-02,3.75161111111111,1.71030779411111
2024-06-03,3.35945138888889,1.31918119088889
2024-06-04,4.68422569444445,2.63251561144445
2024-06-05,4.33775694444445,2.27604969544445
2024-06-06,3.70223958333334,1.62347299233334
2024-06-07,4.27502430555555,2.22335540455555
2024-06-08,4.99119097222222,2.93606128922222
2024-06-09,3.97240972222222,1.92977813322222
2024-06-10,4.36027430555555,2.32775468955555
2024-06-11,4.03840625,2.030432453
2024-06-12,3.89370486111111,1.89557755211111
2024-06-13,5.72037847222222,3.73714868522222
2024-06-14,6.7304425087108,4.6950437947108
2024-06-15,6.69293402777778,4.63313066277778
2024-06-16,5.58256597222222,3.50568478022222
2024-06-17,5.81094097222222,3.72622178122222
2024-06-18,6.86610416666667,4.55782194066667
2024-06-19,5.71330208333333,3.27707024333333
2024-06-20,6.76273611111111,4.04599937611111
2024-06-21,4.89900347222222,1.92127781522222
2024-06-22,5.95148083623694,2.93389420923694
2024-06-23,6.08701393728223,2.81271835928223
2024-06-24,4.98400694444444,1.19945647944444
2024-06-25,5.36372916666667,1.12009790766667
2024-06-26,7.45211458333333,2.70860452733333
2024-06-27,9.20015277777778,3.65254226077778
2024-06-28,10.0785520833333,3.8435878173333
2024-06-29,10.1618680555556,3.7409885755556
2024-06-30,9.53431944444445,2.81334691844445
2024-07-01,9.70738888888888,2.86120525588888
2024-07-02,9.62913541666666,2.79721029166666
2024-07-03,9.73145833333333,3.17676966033333
2024-07-04,9.96127430555555,3.29339610155555
2024-07-05,9.74949652777777,2.71475954977777
2024-07-06,10.4111180555556,3.1866864115556
2024-07-07,9.72378472222221,1.91472627522221
2024-07-08,10.5194131944444,2.5920735654444
2024-07-09,11.4144166666667,3.3874776106667
2024-07-10,11.2741076388889,2.8667757418889
2024-07-11,11.5268571428571,3.1112521208571
2024-07-12,12.1591215277778,3.7433236327778
2024-07-13,12.6257326388889,4.1743724608889
2024-07-14,11.8322361111111,3.3838988511111
2024-07-15,11.8523611111111,3.4084687271111
2024-07-16,12.7114756944444,3.9130592014444
2024-07-17,13.2516180555556,4.2856889125556
2024-07-18,13.6140659722222,4.9018582812222
2024-07-19,13.12084375,4.644272224
2024-07-20,12.1383020833333,3.3972152163333
2024-07-21,12.1382847222222,3.4883843102222
2024-07-22,12.1254791666667,4.1649039086667
2024-07-23,11.6752777777778,3.7373407427778
2024-07-24,11.7044305555556,3.7198171485556
2024-07-25,11.7585520833333,3.7878908793333
2024-07-26,12.1372986111111,4.1372376681111
2024-07-27,11.3248715277778,3.3194311987778
2024-07-28,10.4272777777778,2.4325862717778
2024-07-29,11.0615277777778,3.0662834987778
2024-07-30,11.555875,3.73384787
2024-07-31,11.7591944444444,3.9022176124444
2024-08-01,11.4379548611111,3.3315378341111
2024-08-02,12.1145555555556,4.1095299735556
2024-08-03,12.6499791666667,4.7483234686667
2024-08-04,11.9045347222222,3.6534403712222
2024-08-05,13.1809965277778,4.7122518447778
2024-08-06,13.7388402777778,5.2475620027778
2024-08-07,13.7734861111111,5.2892679201111
2024-08-08,13.8445277777778,5.3590393957778
2024-08-09,14.2509756944444,5.7662898674444
2024-08-10,13.7608432055749,5.2270202475749
2024-08-11,12.4974861111111,3.9725856091111
2024-08-12,13.2387743055556,4.6513708545556
2024-08-13,12.8165972222222,4.3190592992222
2024-08-14,12.2012569444444,4.4804987594444
2024-08-15,10.2701875,3.960750831
2024-08-16,8.56357986111112,2.15074750311112
2024-08-17,8.9287326388889,2.1321740988889
2024-08-18,9.03285416666667,2.36510946066667
2024-08-19,9.52367708333333,3.18990204633333
2024-08-20,9.07792708333333,2.71075072333333
2024-08-21,8.75499305555555,2.02810082655555
2024-08-22,9.71901388888889,2.79445601488889
2024-08-23,11.1529270833333,4.2107567793333
2024-08-24,10.11,3.138515331
2024-08-25,10.2430902777778,3.2600405017778
2024-08-26,10.3380277777778,3.3027520307778
2024-08-27,10.475375,3.439977145
2024-08-28,10.7372222222222,3.7172951922222
2024-08-29,11.1,3.791094238
2024-08-30,11.42428125,4.040487653
2024-08-31,10.818625,3.425281431
2024-09-01,10.6046666666667,3.2320212496667
2024-09-02,10.7423611111111,3.3985612751111
2024-09-03,11.5270069444444,4.4754546524444
2024-09-04,10.2444895833333,3.6178323593333
2024-09-05,10.3057777777778,3.9504364897778
2024-09-06,9.83368055555555,4.01724228855555
2024-09-07,8.37001041666667,3.23432391066667
2024-09-08,9.29746180555556,4.39620018655556
2024-09-09,7.46494097222222,2.55706448722222
2024-09-10,8.00447916666667,3.30670772566667
2024-09-11,7.174,2.734918379
2024-09-12,7.43,2.973459118
2024-09-13,6.79,2.492951679
2024-09-14,7.57,3.480595304
2024-09-15,6.48,2.380491265
2024-09-16,6.06,1.957606931
2024-09-17,7.7183125,3.330434207
2024-09-18,7.53276736111112,2.98634924411112
2024-09-19,8.33348958333333,3.78272140933333
2024-09-20,7.80650694444445,3.25065795144445
2024-09-21,7.16452083333333,2.61498864733333
2024-09-22,6.71359375,2.173908793
2024-09-23,6.30900347222222,1.79550051622222
2024-09-24,7.76136805555555,3.41150013655555
2024-09-25,8.50563194444445,4.34676959644445
2024-09-26,8.29278124999999,4.14922807499999
2024-09-27,8.02454513888888,3.87150448088888
2024-09-28,7.39484375000001,3.26644903800001
2024-09-29,8.38809722222223,4.26487427722223
2024-09-30,7.88996515679443,3.48385939079443
2024-10-01,8.11397222222223,3.57849491022223
2024-10-02,8.54614930555555,4.00921806955555
2024-10-03,8.09356597222222,3.66959785622222
2024-10-04,8.84380555555555,4.70172889855555
2024-10-05,7.51918055555555,3.36403304855555
2024-10-06,8.04444791666667,3.89426963866667
2024-10-07,8.7428606271777,4.6746202181777
2024-10-08,10.1361631944444,6.0962498774444
2024-10-09,10.3542118055556,6.0664143005556
2024-10-10,10.2159861111111,6.1398652851111
2024-10-11,8.08507986111112,4.04142862411112
2024-10-12,8,3.951445642
2024-10-13,6.57316666666667,2.52475685666667
2024-10-14,7.4238125,3.367896677
2024-10-15,7.59951041666666,3.71418461366666
2024-10-16,7.27111805555556,3.45973863955556
2024-10-17,6.56632291666667,2.75572956766667
2024-10-18,8.40372222222222,4.40736500922222
2024-10-19,10.1949375,6.410664747
2024-10-20,7.50765277777778,3.80523605377778
2024-10-21,8.63171875,4.849449696
2024-10-22,10.0416701388889,6.3169318038889
2024-10-23,9.13229861111111,5.41407719711111
2024-10-24,9.18354513888889,5.45993447688889
2024-10-25,7.17984375,3.471833798
2024-10-26,7.52,3.839976765
2024-10-27,7.18,3.526829091
2024-10-28,9.59,5.928492827
2024-10-29,8.75,5.266614771
2024-10-30,8.984375,5.692934455
2024-10-31,8.5,5.22668643
2024-11-01,6.92831944444444,3.63000588144444
2024-11-02,6.79305208333333,3.43274308633333
2024-11-03,6.33999305555556,2.99759430155556
2024-11-04,6.70796527777778,3.37054233777778
2024-11-05,9.65163541666666,6.32451885766666
2024-11-06,9.1140763888889,5.9971412898889
2024-11-07,7.04846527777778,4.04004887077778
2024-11-08,9.47506597222222,6.40887538222222
2024-11-09,7.41911805555556,4.33891616655556
2024-11-10,5.61216666666666,2.57054800866666
2024-11-11,5.97743055555556,2.90043994255556
2024-11-12,6.31134375,3.2464331
2024-11-13,6.76284027777777,3.70764900377777
2024-11-14,6.5548125,3.521737526
2024-11-15,6.88774216027874,3.81569893727874
2024-11-16,6.32386805555555,3.23798456155555
2024-11-17,6.05593055555556,2.99341890555556
2024-11-18,6.6530625,3.584954395
2024-11-19,8.35025,5.266832024
2024-11-20,8.20204166666667,5.14378758466667
2024-11-21,7.3485625,4.139022657
2024-11-22,6.60643055555556,3.30650337355556
2024-11-23,6.68314236111111,3.46045369211111
2024-11-24,5.61732291666666,2.42097622466666
2024-11-25,6.60278819444445,3.40653483644445
2024-11-26,6.53826736111111,3.30762026211111
2024-11-27,6.29077777777778,3.06432764577778
2024-11-28,6.34017361111111,3.07680650011111
2024-11-29,6.61471180555556,3.34032106355556
2024-11-30,6.78967944250871,3.49868545450871
2024-12-01,6.10466319444444,2.84033988244444
2024-12-02,6.80235069444444,3.54279551544444
2024-12-03,7.32640625,4.056396838
2024-12-04,6.81464583333334,3.57725369233334
2024-12-05,8.21285416666667,4.96123216266667
2024-12-06,8.32255902777777,5.09382556577777
2024-12-07,7.6875138888889,4.4430517478889
2024-12-08,8.5,5.260884661
2024-12-09,7.51505902777779,4.24365450677779
2024-12-10,6.89847569444444,3.61887463044444
2024-12-11,7.91989583333333,4.64085432633333
2024-12-12,8.52806944444445,5.36194309644445
2024-12-13,9.32978125,6.280632843
2024-12-14,9.11706944444444,6.06682884744444
2024-12-15,8.34550177935943,5.32356389035943
2024-12-16,8.6050625,5.396155132
2024-12-17,9.53463194444444,6.22845035344444
2024-12-18,8.09645833333333,4.82961014033333
2024-12-19,8.27564583333333,5.00598712433333
2024-12-20,7.87138541666667,4.59528861666667
2024-12-21,5.53077777777778,2.25632105377778
2024-12-22,5.54588888888889,2.25095056588889
2024-12-23,6.44153472222222,3.12007526022222
2024-12-24,6.27478125,2.96721853
2024-12-25,5.65315972222222,2.33090825622222
2024-12-26,6.16951388888889,2.84537632388889
2024-12-27,5.52539236111111,2.30045483711111
2024-12-28,5.37073958333333,2.14519345733333
2024-12-29,5.35594444444444,2.11663842144444
2024-12-30,5.2435,1.999328853
2024-12-31,5.81924390243902,2.52003704243902
2025-01-01,5.44817361111111,2.16052496111111
2025-01-02,5.82501041666667,2.54662880666667
2025-01-03,5.86626041666667,2.58410380966667
