date,value
2010/04/26,4.542
2010/04/27,4.608
2010/04/28,4.579
2010/04/29,4.592
2010/04/30,4.552
2010/05/01,4.555
2010/05/02,4.549
2010/05/03,4.565
2010/05/04,4.577
2010/05/05,8.66
2010/05/06,11.128
2010/05/07,11.413
2010/05/08,11.392
2010/05/09,11.41
2010/05/10,11.468
2010/05/11,11.426
2010/05/12,17.572
2010/05/13,21.155
2010/05/14,21.056
2010/05/15,21.094
2010/05/16,21.135
2010/05/17,21.148
2010/05/18,21.185
2010/05/19,21.2
2010/05/20,21.295
2010/05/21,21.576
2010/05/22,21.579
2010/05/23,21.46
2010/05/24,21.019
2010/05/25,15.619
2010/05/26,13.716
2010/05/27,13.72
2010/05/28,13.72
2010/05/29,13.661
2010/05/30,13.654
2010/05/31,13.728
2010/06/01,13.687
2010/06/02,13.435
2010/06/03,12.694
2010/06/04,12.699
2010/06/05,12.585
2010/06/06,12.58
2010/06/07,12.515
2010/06/08,12.499
2010/06/09,12.886
2010/06/10,13.313
2010/06/11,13.318
2010/06/12,13.325
2010/06/13,18.209
2010/06/14,20.093
2010/06/15,30.068
2010/06/16,35.859
2010/06/17,36.43
2010/06/18,36.376
2010/06/19,36.615
2010/06/20,36.63
2010/06/21,36.461
2010/06/22,36.401
2010/06/23,32.811
2010/06/24,26.848
